гутлаа	ᠲᠠᠶᠢᠯᠤᠭᠠᠳ	тайлаад	6
гутлын	ᠦᠢᠯᠡᠳᠪᠦᠷᠢ	үйлдвэр	15
гутлын	ᠲᠣᠰ	тос	9
гутлын	ᠦᠨ᠎ᠡ	үнэ	7
гуу	ᠯᠠᠬ᠎ᠠ	лах	16
гуу	ᠵᠢᠯᠠᠭ᠎ᠠ	жалга	14
гуу	ᠵᠢᠯᠠᠭᠠᠨ ᠳᠤ	жалганд	7
гуулах	ᠭᠡᠵᠦ	гэж	5
гууллага	ᠨᠢ	нь	7
гууллага	ᠠᠯᠪᠠᠨ	албан	6
гууль	ᠪᠣᠯᠭᠠᠵᠤ	болгож	10
гууль	ᠴᠡᠴᠡᠷᠯᠢᠭ ᠦᠨ	цэцэрлэгийн	6
гууль	ᠪᠣᠯᠬᠤ	болох	5
гуч	ᠭᠠᠷᠤᠢ	гаруй	39
гуч	ᠳᠥᠴᠢᠨ	дөчин	16
гуч	ᠣᠷᠴᠢᠮ	орчим	11
гучин	ᠵᠢᠯ ᠦᠨ	жилийн	33
гучин	ᠵᠢᠯ	жил	26
гучин	ᠤᠰᠤ	ус	24
гуя	ᠰᠢᠯᠪᠢ	шилбэ	11
гуя	ᠨᠢ	нь	8
гхя	ᠨ ᠤ	ны	303
гхя	ᠨᠳ	нд	45
гхя	ᠳ	д	8
гэв	ᠦ᠋	үү	93
гэв	ᠭᠡᠨᠡᠳᠲᠡ	гэнэт	31
гэв	ᠤᠡᠬ	уих	13
гэвч	ᠡᠨᠡ	энэ	714
гэвч	ᠲᠡᠷᠡ	тэр	127
гэвч	ᠲᠡᠳᠡ	тэд	119
гэвэл	ᠡᠨᠡ	энэ	225
гэвэл	ᠪᠢ	би	127
гэвэл	ᠲᠡᠷᠡ	тэр	127
гэгдэж	ᠪᠠᠶᠢᠭᠰᠠᠨ	байсан	142
гэгдэж	ᠪᠤᠢ	буй	99
гэгдэж	ᠪᠠᠶᠢᠭ᠎ᠠ	байгаа	66
гэгдэх	ᠨ	н	31
гэгдэх	ᠪᠣᠯᠤᠭᠰᠠᠨ	болсон	19
гэгдэх	ᠡᠨᠡ	энэ	14
гэгч	ᠨᠢ	нь	287
гэгч	ᠡᠮᠡᠭᠲᠡᠢ	эмэгтэй	35
гэгч	ᠵᠠᠯᠠᠭᠤ	залуу	34
гэгчийг	ᠪᠠᠶᠢᠭᠤᠯᠤᠭᠰᠠᠨ	байгуулсан	9
гэгчийг	ᠪᠠᠶᠢᠭᠤᠯᠵᠤ	байгуулж	8
гэгчийг	ᠨᠢ	нь	5
гэгчийн	ᠦᠯᠢᠭᠡᠷ	үлгэр	5
гэгчээр	ᠡᠨᠡ	энэ	18
гэгчээр	ᠮᠣᠩᠭᠣᠯ	монгол	8
гэгчээр	ᠮᠣᠩᠭᠣᠯ ᠤᠨ	монголын	7
гэгээ	ᠡᠬᠡ	эх	141
гэгээ	ᠨᠢ	нь	7
гэгээ	ᠷᠦᠦ	рүү	6
гэгээлэг	ᠰᠠᠶᠢᠬᠠᠨ	сайхан	5
гэгээлэг	ᠥᠩᠭᠡ	өнгө	5
гэгээн	ᠬᠠᠶᠢᠷ᠎ᠠ ᠶᠢᠨ	хайрын	94
гэгээн	ᠰᠠᠶᠢᠬᠠᠨ	сайхан	24
гэгээн	ᠬᠠᠩᠭᠠᠢ	хангай	24
гэгээрүүлэх	ᠠᠵᠢᠯ ᠢ	ажлыг	12
гэгээрүүлэх	ᠠᠵᠢᠯ	ажил	5
гэгээтэй	ᠵᠦᠢᠯ	зүйл	9
гэгээтэй	ᠰᠠᠶᠢᠨ	сайн	5
гэгээтэй	ᠰᠠᠶᠢᠬᠠᠨ	сайхан	5
гэд	ᠭᠡ	гээ	29
гэдгийг	ᠨᠢ	нь	528
гэдгийг	ᠴᠤ	ч	422
гэдгийг	ᠪᠢᠳᠡ	бид	296
гэдгийн	ᠤᠴᠢᠷ	учир	15
гэдгийн	ᠴᠠᠭᠠᠨ᠎ᠠ	цаана	13
гэдгийн	ᠪᠠᠲᠤᠯᠠᠭ᠎ᠠ	баталгаа	9
гэдгээ	ᠮᠡᠳᠡᠭᠳᠡᠭᠰᠡᠨ	мэдэгдсэн	204
гэдгээ	ᠬᠡᠯᠡᠭᠰᠡᠨ	хэлсэн	195
гэдгээ	ᠴᠤ	ч	176
гэдгээр	ᠨᠢ	нь	248
гэдгээр	ᠯᠠ	л	20
гэдгээр	ᠲᠠᠶᠢᠯᠪᠤᠷᠢᠯᠠᠵᠤ	тайлбарлаж	15
гэдгээс	ᠡᠬᠢᠯᠡᠭᠡᠳ	эхлээд	49
гэдгээс	ᠥᠭᠡᠷ᠎ᠡ	өөр	29
гэдгээс	ᠢᠯᠡᠭᠦᠦ	илүү	28
гэдсэнд	ᠨᠢ	нь	17
гэдэг	ᠨᠢ	нь	4587
гэдэг	ᠪᠣᠯ	бол	1776
гэдэг	ᠳᠡᠭᠡᠷ᠎ᠡ	дээр	747
гэдэггүй	ᠶᠠᠭᠤᠮ᠎ᠠ	юм	10
гэдэггүй	ᠪᠢᠵᠡ	биз	6
гэдэгт	ᠢᠲᠡᠭᠡᠯ ᠲᠡᠢ	итгэлтэй	940
гэдэгт	ᠢᠲᠡᠭᠡᠵᠦ	итгэж	536
гэдэгт	ᠪᠢ	би	290
гэдэгтээ	ᠢᠲᠡᠭᠡᠯ ᠲᠡᠢ	итгэлтэй	159
гэдэгтээ	ᠬᠡᠷ	хэр	14
гэдэгтээ	ᠴᠤ	ч	11
гэдэс	ᠨᠢ	нь	52
гэдэс	ᠪᠠᠵᠠᠯᠠᠬᠤ	базлах	17
гэдэс	ᠴᠠᠳᠬᠤᠯᠠᠩ	цатгалан	16
гэж	ᠪᠠᠶᠢᠨ᠎ᠠ	байна	6515
гэж	ᠪᠠᠶᠢᠭ᠎ᠠ	байгаа	5005
гэж	ᠦᠵᠡᠵᠦ	үзэж	4545
гэл	ᠦ᠋	үү	77
гэл	ᠲᠡᠢ	тэй	8
гэл	ᠳ᠋ᠡᠬᠢ	дэх	6
гэлгүй	ᠶᠠᠬᠤᠪ	яахав	8
гэлгүй	ᠨᠠᠮᠠᠢ	намайг	5
гэлтгүй	ᠪᠦᠬᠦ	бүх	47
гэлтгүй	ᠪᠤᠰᠤᠳ	бусад	33
гэлтгүй	ᠣᠯᠠᠨ	олон	17
гэлтэй	ᠪᠢᠰᠢ	биш	7
гэлцдэг	ᠶᠠᠭᠤᠮ᠎ᠠ	юм	9
гэлээ	ᠴᠤ	ч	124
гэлээ	ᠭᠡᠳ	гээд	63
гэлээ	ᠭᠡᠵᠦ	гэж	51
гэм	ᠪᠤᠷᠤᠭᠤᠲᠠᠢ	буруутай	512
гэм	ᠪᠤᠷᠤᠭᠤ ᠦᠭᠡᠢ	буруугүй	131
гэм	ᠪᠤᠷᠤᠭᠤ ᠶᠢ ᠪᠠᠨ	буруугаа	76
гэмгүй	ᠪᠢᠵᠡ	биз	29
гэмгүй	ᠪᠣᠯᠪᠠ	болов	12
гэмгүй	ᠶᠠᠭᠤᠮ᠎ᠠ	юм	8
гэмт	ᠬᠡᠷᠡᠭ	хэрэг	2711
гэмт	ᠬᠡᠷᠡᠭ ᠦᠨ	хэргийн	1781
гэмт	ᠬᠡᠷᠡᠭ ᠲᠦ	хэрэгт	985
гэмтэл	ᠰᠣᠭᠣᠭ	согог	375
гэмтэл	ᠤᠴᠠᠷᠠᠭᠤᠯᠤᠭᠰᠠᠨ	учруулсан	213
гэмтэл	ᠠᠪᠤᠭᠰᠠᠨ	авсан	148
гэмтээх	ᠠᠶᠤᠯᠲᠠᠢ	аюултай	7
гэмээ	ᠨᠢ	нь	44
гэмээнэ	ᠰᠠᠶ᠋ᠢ	сая	13
гэмээнэ	ᠪᠢᠳᠡ	бид	9
гэмээнэ	ᠮᠣᠩᠭᠣᠯ	монгол	8
гэмээр	ᠪᠠᠶᠢᠨ᠎ᠠ	байна	28
гэмээр	ᠶᠠᠭᠤᠮ᠎ᠠ	юм	28
гэмээр	ᠡᠨᠡ	энэ	15
гэнэ	ᠯᠡ	лээ	350
гэнэ	ᠰᠢᠦ	шүү	127
гэнэ	ᠦ᠋	үү	69
гэнэн	ᠴᠠᠶᠢᠯᠭᠠᠨ	цайлган	33
гэнэн	ᠲᠣᠮᠣᠭ᠎ᠠ ᠦᠭᠡᠢ	томоогүй	23
гэнэн	ᠬᠣᠩᠭᠣᠷ	хонгор	20
гэнэт	ᠯᠠ	л	81
гэнэт	ᠭᠠᠷᠴᠤ	гарч	35
гэнэт	ᠨᠢᠭᠡ	нэг	24
гэнэтийн	ᠪᠡᠯᠡᠭ	бэлэг	163
гэнэтийн	ᠠᠰᠢᠭ ᠤᠨ	ашгийн	81
гэнэтийн	ᠰᠢᠯᠭᠠᠯᠲᠠ	шалгалт	30
гэнэтхэн	ᠯᠠ	л	18
гэнэхэн	ᠨᠠᠰᠤᠨ ᠤ	насны	6
гэнэхэн	ᠴᠢ	чи	5
гэнээ	ᠪᠢ	би	5
гэр	ᠪᠦᠯᠢ ᠶᠢᠨ	бүлийн	2778
гэр	ᠪᠦᠯᠢ	бүл	1672
гэр	ᠪᠦᠯᠢ ᠳᠦ	бүлд	387
гэргий	ᠨᠢ	нь	23
гэргий	ᠣ	о	23
гэргий	ᠬ	х	20
гэргүй	ᠪᠣᠯᠤᠭᠰᠠᠨ	болсон	19
гэргүй	ᠬᠦᠮᠦᠰ	хүмүүс	9
гэргүй	ᠲᠡᠨᠦᠮᠡᠯ	тэнэмэл	6
гэрийг	ᠨᠢ	нь	32
гэрийг	ᠮᠢᠩᠭᠠᠨ	мянган	9
гэрийг	ᠪᠠᠷᠢᠵᠤ	барьж	8
гэрийн	ᠲᠣᠭᠣᠰᠣᠨ ᠤ	тоосны	121
гэрийн	ᠨᠥᠬᠥᠴᠡᠯ ᠳᠦ	нөхцөлд	106
гэрийн	ᠡᠵᠡᠭᠲᠡᠢ	эзэгтэй	70
гэрийнхэн	ᠨᠢ	нь	302
гэрийнхэн	ᠪᠣᠯᠤᠨ	болон	54
гэрийнхэн	ᠮᠠᠨᠢ	маань	17
гэрийнхээ	ᠭᠠᠳᠠᠭ᠎ᠠ	гадаа	19
гэрийнхээ	ᠬᠣᠶᠢᠮᠣᠷ ᠲᠤ	хойморт	14
гэрийнхээ	ᠣᠶᠢᠷᠠᠯᠴᠠᠭ᠎ᠠ	ойролцоо	12
гэрлийн	ᠬᠤᠷᠳᠤ ᠪᠠᠷ	хурдаар	68
гэрлийн	ᠵᠢᠯ ᠦᠨ	жилийн	21
гэрлийн	ᠱᠣᠤ	шоу	15
гэрлэн	ᠳᠣᠬᠢᠶ᠎ᠠ	дохио	23
гэрлэн	ᠳᠣᠬᠢᠭ᠎ᠠ ᠶᠢ	дохиог	7
гэрлэн	ᠴᠢᠮᠡᠭᠯᠡᠯ	чимэглэл	7
гэрлэх	ᠰᠠᠨᠠᠯ	санал	23
гэрлэх	ᠭᠡᠵᠦ	гэж	5
гэрлэх	ᠳᠥᠬᠦᠯ᠎ᠡ	дөхлөө	5
гэрлээр	ᠯᠠ	л	5
гэрт	ᠨᠢ	нь	313
гэрт	ᠠᠮᠢᠳᠤᠷᠠᠳᠠᠭ	амьдардаг	25
гэрт	ᠪᠠᠶᠢᠭᠰᠠᠨ	байсан	18
гэртэй	ᠨᠢ	нь	7
гэртээ	ᠬᠠᠷᠢᠬᠤ	харих	47
гэртээ	ᠭᠠᠭᠴᠠᠭᠠᠷ ᠢᠶᠠᠨ	ганцаараа	44
гэртээ	ᠰᠠᠭᠤᠵᠤ	сууж	42
гэрч	ᠬᠣᠬᠢᠷᠠᠭᠴᠢ	хохирогч	35
гэрч	ᠪᠣᠯᠤᠭᠰᠠᠨ	болсон	28
гэрч	ᠨᠢ	нь	26
гэрчилгээ	ᠣᠯᠭᠣᠬᠤ	олгох	51
гэрчилгээ	ᠠᠪᠤᠭᠰᠠᠨ	авсан	39
гэрчилгээ	ᠪᠣᠯᠤᠨ	болон	27
гэрчлэх	ᠪᠠᠷᠢᠮᠲᠠ	баримт	23
гэрчлэх	ᠪᠢᠵᠡ	биз	10
гэрчлэх	ᠪᠢᠴᠢᠭ	бичиг	8
гэрэл	ᠵᠢᠷᠤᠭ ᠢ	зургийг	1269
гэрэл	ᠵᠢᠷᠤᠭ ᠤᠨ	зургийн	600
гэрэл	ᠵᠢᠷᠤᠭ	зураг	317
гэрэлт	ᠣᠳᠣ	од	61
гэрэлт	ᠢᠷᠡᠭᠡᠳᠦᠢ	ирээдүй	54
гэрэлт	ᠦᠵᠡᠰᠬᠦᠯᠡᠩ	үзэсгэлэн	31
гэрэлтэж	ᠬᠠᠷᠠᠭᠳᠠᠳᠠᠭ	харагддаг	12
гэрэлтэж	ᠪᠠᠶᠢᠨ᠎ᠠ	байна	9
гэрэлтэж	ᠪᠠᠶᠢᠬᠤ	байх	6
гэрэлтэй	ᠪᠠᠶᠢᠭ᠎ᠠ	байгаа	7
гэрэлтэй	ᠪᠠᠶᠢᠨ᠎ᠠ	байна	6
гэрэлтэй	ᠪᠠᠶᠢᠬᠤ	байх	6
гэрэлтэх	ᠣᠳᠣ	од	8
гэрэлтүүлэг	ᠪᠣᠯᠤᠨ	болон	8
гэрэлтүүлэг	ᠵᠡᠷᠭᠡ	зэрэг	8
гэрэлтүүлэг	ᠨᠢ	нь	6
гэрээ	ᠪᠠᠶᠢᠭᠤᠯᠤᠭᠰᠠᠨ	байгуулсан	810
гэрээ	ᠪᠠᠶᠢᠭᠤᠯᠵᠤ	байгуулж	546
гэрээ	ᠪᠠᠶᠢᠭᠤᠯᠬᠤ	байгуулах	501
гэрээс	ᠨᠢ	нь	71
гэрээс	ᠭᠠᠷᠤᠭᠠᠳ	гараад	15
гэрээс	ᠠᠯᠳᠠᠭᠳᠠᠭᠰᠠᠨ	алдагдсан	8
гэрээсээ	ᠭᠠᠷᠤᠭᠠᠳ	гараад	43
гэрээсээ	ᠭᠠᠷᠴᠤ	гарч	29
гэрээсээ	ᠭᠠᠷᠤᠭᠰᠠᠨ	гарсан	24
гэсний	ᠳᠠᠭᠠᠤ	дагуу	50
гэсний	ᠤᠴᠢᠷ	учир	23
гэсний	ᠳᠠᠷᠠᠭ᠎ᠠ	дараа	20
гэснийг	ᠨᠢ	нь	44
гэснийг	ᠵᠥᠷᠢᠴᠡᠭᠰᠡᠨ	зөрчсөн	31
гэснийг	ᠲᠤᠰ	тус	18
гэснээс	ᠥᠭᠡᠷ᠎ᠡ	өөр	23
гэснээс	ᠲᠠ	та	18
гэснээс	ᠪᠣᠯᠵᠤ	болж	11
гэсэн	ᠦᠭᠡ	үг	9083
гэсэн	ᠶᠠᠭᠤᠮ᠎ᠠ	юм	2853
гэсэн	ᠴᠤ	ч	1480
гэсэндээ	ᠪᠢᠰᠢ	биш	14
гэсэндээ	ᠯᠠ	л	14
гэсэндээ	ᠡᠨᠡ	энэ	9
гэсээр	ᠪᠠᠶᠢᠲᠠᠯ᠎ᠠ	байтал	54
гэсээр	ᠪᠠᠶᠢᠭᠠᠳ	байгаад	36
гэсээр	ᠭᠠᠷᠴᠤ	гарч	9
гэтэл	ᠡᠨᠡ	энэ	918
гэтэл	ᠥᠨᠥᠳᠥᠷ	өнөөдөр	481
гэтэл	ᠣᠳᠣ	одоо	434
гэх	ᠮᠡᠲᠦ	мэт	3601
гэх	ᠮᠡᠳᠡᠭᠡᠯᠡᠯ	мэдээлэл	1241
гэх	ᠶᠠᠭᠤᠮ᠎ᠠ	юм	892
гэхгүй	ᠶᠠᠭᠤᠮ᠎ᠠ	юм	12
гэхгүй	ᠪᠣᠯ	бол	9
гэхгүй	ᠯᠠ	л	9
гэхдээ	ᠡᠨᠡ	энэ	2040
гэхдээ	ᠪᠢ	би	551
гэхдээ	ᠯᠠ	л	511
гэхийг	ᠰᠣᠨᠣᠰᠤᠭᠠᠳ	сонсоод	5
гэхийн	ᠣᠷᠣᠨ ᠳᠤ	оронд	32
гэхийн	ᠤᠴᠢᠷ	учир	20
гэхийн	ᠠᠷᠭ᠎ᠠ ᠦᠭᠡᠢ	аргагүй	10
гэхчлэн	ᠣᠯᠠᠨ	олон	42
гэхчлэн	ᠪᠦᠬᠦ	бүх	11
гэхчлэн	ᠶᠠᠩᠵᠤ	янз	7
гэхэв	ᠳ᠋ᠡ	дээ	14
гэхэд	ᠯᠠ	л	702
гэхэд	ᠪᠣᠯᠤᠨ᠎ᠠ	болно	497
гэхэд	ᠰᠠᠶ᠋ᠢ	сая	145
гэхээр	ᠨᠢ	нь	178
гэхээр	ᠯᠠ	л	150
гэхээр	ᠡᠨᠡ	энэ	107
гэхээс	ᠢᠯᠡᠭᠦᠦ	илүү	186
гэхээс	ᠥᠭᠡᠷ᠎ᠡ	өөр	118
гэхээс	ᠢᠯᠡᠭᠦᠦ ᠲᠡᠢ	илүүтэй	105
гэхээсээ	ᠢᠯᠡᠭᠦᠦ	илүү	584
гэхээсээ	ᠢᠯᠡᠭᠦᠦ ᠲᠡᠢ	илүүтэй	200
гэхээсээ	ᠢᠯᠡᠭᠦᠦ ᠲᠡᠢ ᠪᠡᠷ	илүүтэйгээр	44
гээ	ᠨᠢᠭᠢ	ний	25
гээ	ᠪᠢᠵᠡ	биз	16
гээ	ᠶᠠᠭᠤ	юу	8
гээгүй	ᠶᠠᠭᠤᠮ᠎ᠠ	юм	16
гээгүй	ᠯᠠ	л	11
гээгүй	ᠪᠣᠯ	бол	10
гээд	ᠯᠠ	л	1678
гээд	ᠪᠠᠶᠢᠭ᠎ᠠ	байгаа	1481
гээд	ᠣᠯᠠᠨ	олон	1244
гээж	ᠪᠠᠶᠢᠨ᠎ᠠ	байна	10
гээсэн	ᠬᠠᠶᠢᠷ᠎ᠠ ᠪᠠᠨ	хайраа	5
гээх	ᠶᠠᠭᠤᠮ᠎ᠠ	юм	5
гээч	ᠨᠢ	нь	55
гээч	ᠵᠦᠢᠯ	зүйл	22
гээч	ᠶᠠᠭᠤᠮ᠎ᠠ	юм	11
гялалзаж	ᠶᠠᠪᠤᠭ᠎ᠠ	яваа	20
гялалзаж	ᠶᠠᠪᠤᠭᠰᠠᠨ	явсан	12
гялалзаж	ᠪᠠᠶᠢᠭ᠎ᠠ	байгаа	10
гялалзах	ᠣᠳᠣ	од	8
гялалзсан	ᠠᠮᠵᠢᠯᠲᠠ	амжилт	16
гялгар	ᠤᠭᠤᠲᠠ	уут	38
гялгар	ᠤᠭᠤᠲᠠ ᠶᠢ	уутыг	23
гялгар	ᠬᠠᠭᠤᠯᠭ᠎ᠠ	хуулга	6
гянданд	ᠲᠠᠪᠤᠨ	таван	18
гярхай	ᠣᠯᠵᠤ	олж	5
гүзээлзгэнэ	ᠨᠢ	нь	5
гүй	ᠪᠠᠶᠢᠨ᠎ᠠ	байна	74
гүй	ᠪᠣᠯ	бол	49
гүй	ᠶᠠᠭᠤᠮ᠎ᠠ	юм	45
гүйгээд	ᠯᠠ	л	21
гүйгээд	ᠪᠠᠶᠢᠬᠤ	байх	18
гүйгээд	ᠪᠠᠶᠢᠭ᠎ᠠ	байгаа	12
гүйдэг	ᠪᠠᠶᠢᠭᠰᠠᠨ	байсан	15
гүйдэг	ᠪᠠᠶᠢᠯ᠎ᠠ	байлаа	14
гүйдэг	ᠪᠣᠯᠤᠭᠰᠠᠨ	болсон	6
гүйж	ᠪᠠᠶᠢᠭ᠎ᠠ	байгаа	42
гүйж	ᠣᠴᠢᠭᠠᠳ	очоод	40
гүйж	ᠪᠠᠶᠢᠨ᠎ᠠ	байна	29
гүйлгээ	ᠬᠢᠭᠰᠡᠨ	хийсэн	94
гүйлгээ	ᠬᠢᠭᠳᠡᠭᠰᠡᠨ	хийгдсэн	83
гүйлгээ	ᠬᠢᠬᠦ	хийх	65
гүйлт	ᠭᠡᠰᠡᠨ	гэсэн	8
гүйлт	ᠵᠣᠬᠢᠶᠠᠨ	зохион	6
гүйлт	ᠪᠣᠯᠬᠤ ᠠᠴᠠ	болохоос	5
гүйнэ	ᠭᠡᠳᠡᠭ	гэдэг	6
гүйнэ	ᠳ᠋ᠡ	дээ	6
гүйсэн	ᠴᠤ	ч	8
гүйх	ᠨᠢ	нь	24
гүйх	ᠪᠢᠰᠢ	биш	7
гүйх	ᠶᠣᠰᠣᠲᠠᠢ	ёстой	7
гүйцсэн	ᠬᠠᠴᠢᠭ	хачиг	10
гүйцсэн	ᠨᠢ	нь	5
гүйцсэн	ᠴᠤ	ч	5
гүйцэд	ᠪᠣᠯᠭᠠᠭᠰᠠᠨ	болгосон	16
гүйцэд	ᠠᠪᠴᠤ	авч	10
гүйцэд	ᠰᠤᠳᠤᠯᠵᠤ	судалж	6
гүйцэж	ᠲᠦᠷᠦᠭᠦᠯᠡᠬᠦ	түрүүлэх	27
гүйцэж	ᠲᠦᠷᠦᠭᠦᠯᠡᠭᠰᠡᠨ	түрүүлсэн	14
гүйцэж	ᠴᠢᠳᠠᠬᠤ ᠦᠭᠡᠢ	чадахгүй	13
гүйцэтгэгч	ᠠᠰᠠᠨ	асан	106
гүйцэтгэгч	ᠳ	д	75
гүйцэтгэгч	ᠺᠣᠮᠫᠠᠨᠢ	компани	63
гүйцэтгэдэг	ᠪᠠᠶᠢᠨ᠎ᠠ	байна	41
гүйцэтгэдэг	ᠪᠥᠭᠡᠳ	бөгөөд	17
гүйцэтгэдэг	ᠶᠠᠭᠤᠮ᠎ᠠ	юм	14
гүйцэтгэж	ᠪᠠᠶᠢᠭ᠎ᠠ	байгаа	352
гүйцэтгэж	ᠪᠠᠶᠢᠨ᠎ᠠ	байна	146
гүйцэтгэж	ᠪᠠᠶᠢᠭᠰᠠᠨ	байсан	131
гүйцэтгэл	ᠵᠠᠰᠠᠭ ᠤᠨ	засгийн	96
гүйцэтгэл	ᠨᠢ	нь	62
гүйцэтгэл	ᠪᠠᠲᠤᠯᠠᠬᠤ	батлах	53
гүйцэтгэх	ᠵᠠᠬᠢᠷᠤᠯ	захирал	2104
гүйцэтгэх	ᠶᠡᠷᠦᠩᠬᠡᠢ	ерөнхий	266
гүйцэтгэх	ᠵᠥᠪᠯᠡᠯ	зөвлөл	212
гүйцэтгээд	ᠪᠠᠶᠢᠨ᠎ᠠ	байна	17
гүйцэтгээд	ᠪᠠᠶᠢᠭ᠎ᠠ	байгаа	9
гүйцэтгээд	ᠶᠠᠪᠤᠵᠤ	явж	7
гүйцэтгүүлэх	ᠲᠤᠬᠠᠢ	тухай	12
гүйцэтгүүлэх	ᠶᠠᠭᠤᠮ᠎ᠠ	юм	7
гүйцэтгүүлэх	ᠨᠢ	нь	6
гүйцэх	ᠪᠤᠢ	вэ	13
гүйцэх	ᠨᠢ	нь	9
гүйцэх	ᠭᠡᠵᠦ	гэж	7
гүйцэхгүй	ᠪᠠᠶᠢᠨ᠎ᠠ	байна	16
гүйцэхгүй	ᠪᠠᠶᠢᠭ᠎ᠠ	байгаа	11
гүйцэхгүй	ᠴᠤ	ч	5
гүйцээж	ᠴᠢᠳᠠᠭ᠎ᠠ ᠦᠭᠡᠢ	чадаагүй	6
гүйцээх	ᠭᠡᠵᠦ	гэж	9
гүм	ᠪᠠᠶᠢᠨ᠎ᠠ	байна	12
гүм	ᠪᠠᠶᠢᠭᠰᠠᠨ	байсан	12
гүм	ᠪᠠᠶᠢᠬᠤ	байх	6
гүмхэн	ᠪᠠᠶᠢᠭᠰᠠᠨ	байсан	11
гүмхэн	ᠪᠠᠶᠢᠭ᠎ᠠ	байгаа	7
гүмхэн	ᠪᠠᠶᠢᠨ᠎ᠠ	байна	5
гүн	ᠭᠦᠨᠵᠡᠭᠡᠢ	гүнзгий	125
гүн	ᠷᠦᠦ	рүү	74
гүн	ᠲᠠᠯᠠᠷᠬᠠᠯ	талархал	73
гүнд	ᠪᠠᠶᠢᠭ᠎ᠠ	байгаа	13
гүнд	ᠨᠢ	нь	10
гүнд	ᠪᠠᠶᠢᠳᠠᠭ	байдаг	8
гүнж	ᠮᠢᠨᠢ	минь	14
гүнж	ᠰᠢᠭ	шиг	5
гүнжийн	ᠲᠤᠬᠠᠢ	тухай	6
гүнжийн	ᠳᠠᠪᠠᠭ᠎ᠠ	даваа	5
гүнжийн	ᠳᠦᠷᠢ ᠶᠢ	дүрийг	5
гүнзгий	ᠤᠳᠬ᠎ᠠ	утга	19
гүнзгий	ᠠᠮᠢᠰᠬᠤᠭ᠎ᠠ	амьсгаа	16
гүнзгий	ᠬᠢᠮᠤᠷᠠᠯᠳᠤ	хямралд	15
гүнзгийрүүлэх	ᠬᠥᠲᠥᠯᠪᠦᠷᠢ	хөтөлбөр	8
гүнзгийрүүлэх	ᠮᠣᠩᠭᠣᠯ	монгол	5
гүнзгийрүүлэх	ᠲᠠᠯ᠎ᠠ ᠪᠠᠷ	талаар	5
гүний	ᠤᠰᠤᠨ ᠤ	усны	71
гүний	ᠬᠤᠳᠳᠤᠭ	худаг	63
гүний	ᠤᠰᠤ ᠶᠢ	усыг	49
гүнээ	ᠲᠠᠯᠠᠷᠬᠠᠵᠤ	талархаж	40
гүнээ	ᠬᠠᠷᠠᠮᠰᠠᠵᠤ	харамсаж	9
гүнээ	ᠢᠲᠡᠭᠡᠵᠦ	итгэж	7
гүрвэл	ᠨᠢ	нь	5
гүрнийг	ᠪᠠᠶᠢᠭᠤᠯᠤᠭᠰᠠᠨ	байгуулсан	10
гүрнийг	ᠪᠠᠶᠢᠭᠤᠯᠵᠤ	байгуулж	9
гүрнийг	ᠮᠠᠨᠳᠤᠭᠤᠯᠤᠨ᠎ᠠ	мандуулна	5
гүрэн	ᠮᠣᠩᠭᠣᠯ	монгол	16
гүрэн	ᠴᠤ	ч	9
гүрэн	ᠪᠠᠶᠢᠭᠤᠯᠵᠤ	байгуулж	7
гүтгэж	ᠨᠡᠷᠡ	нэр	18
гүтгэж	ᠪᠠᠶᠢᠭ᠎ᠠ	байгаа	16
гүтгэж	ᠪᠠᠶᠢᠨ᠎ᠠ	байна	16
гүтгэлэг	ᠭᠡᠵᠦ	гэж	16
гүтгэлэг	ᠳᠣᠷᠣᠮᠵᠢᠯᠠᠯ	доромжлол	12
гүтгэлэг	ᠲᠠᠷᠠᠭᠠᠭᠰᠠᠨ	тараасан	5
гүтгэх	ᠳᠤᠷᠤᠮᠵᠢᠯᠠᠬᠤ	доромжлох	14
гүтгэх	ᠭᠡᠮᠲᠦ	гэмт	11
гүтгэх	ᠭᠡᠰᠡᠨ	гэсэн	6
гүү	ᠨᠢᠭᠢ	ний	5
гүү	ᠨᠢ	нь	5
гүү	ᠲᠡᠢ	тэй	5
гүүний	ᠰᠠᠭᠠᠮ᠎ᠠ	саам	15
гүүний	ᠤᠨᠠᠭ᠎ᠠ	унага	6
гүүр	ᠨᠢ	нь	57
гүүр	ᠪᠣᠯᠵᠤ	болж	44
гүүр	ᠪᠠᠷᠢᠬᠤ	барих	40
гүүрэн	ᠭᠠᠷᠴᠠ	гарц	29
гүүрэн	ᠳᠡᠭᠡᠷ᠎ᠡ	дээр	29
гүүрэн	ᠳᠡᠭᠡᠷ᠎ᠡ ᠡᠴᠡ	дээрээс	7
гөлөг	ᠮᠢᠨᠢ	минь	5
гөлөг	ᠲᠡᠵᠢᠭᠡᠬᠦ	тэжээх	5
гөрөөс	ᠵᠡᠷᠯᠢᠭ	зэрлэг	9
гөрөөс	ᠪᠤᠰᠤᠳ	бусад	8
гөрөөс	ᠴᠠᠭᠠᠨ	цагаан	8
д	ᠥᠷᠭᠡᠨ	өргөн	1546
д	ᠵᠢᠭᠠᠭᠰᠠᠨ	заасан	359
д	ᠰᠠᠭᠤᠭ᠎ᠠ	суугаа	304
да	ᠬᠢᠨ	хин	44
да	ᠬᠦᠷ᠎ᠡ	хүрээ	41
